Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,loyalty_score_a,loyalty_score_b,loyalty_score_c,promo_dependency_score,value_tier,satisfaction_flag,category_affinity,seasonal_breadth
2861,28,Female,Shirt,Clothing,38.0,Rhode Island,M,Gold,Spring,2.9,No,Next Day Air,No,No,49,Bank Transfer,Weekly,79.18367346938776,45.48639455782312,61.96656996709633,0.0,Silver,At Risk,Clothing,1
2862,66,Female,Coat,Outerwear,54.0,Maryland,M,Teal,Fall,3.4,No,Free Shipping,No,No,27,Credit Card,Monthly,54.5578231292517,43.853741496598644,48.778099861508544,0.0,Silver,Neutral,Outerwear,1
2863,68,Female,Coat,Outerwear,75.0,Hawaii,S,Violet,Summer,4.7,No,Store Pickup,No,No,5,Bank Transfer,Every 3 Months,9.931972789115646,54.97108843537415,32.427088486745404,0.0,Gold,Satisfied,Outerwear,1
2864,37,Female,T-shirt,Clothing,56.0,Connecticut,M,Yellow,Fall,3.9,No,2-Day Shipping,No,No,18,Venmo,Monthly,47.2108843537415,45.23129251700681,45.84337151309824,0.0,Silver,Neutral,Clothing,1
2865,58,Female,Sweater,Clothing,43.0,Illinois,S,Maroon,Fall,3.6,No,Store Pickup,No,No,31,Venmo,Weekly,64.48979591836735,44.65816326530612,54.17547454200475,0.0,Silver,Neutral,Clothing,1
2866,28,Female,Skirt,Clothing,97.0,California,M,Silver,Fall,3.7,No,Free Shipping,No,No,27,Cash,Fortnightly,47.89115646258503,65.77040816326532,57.19804526155353,0.0,Platinum,Neutral,Clothing,1
2867,54,Female,Blouse,Clothing,75.0,Connecticut,S,Violet,Summer,3.1,No,Free Shipping,No,No,19,Cash,Annually,14.693877551020407,43.161564625850346,28.474932500771498,0.0,Gold,Neutral,Clothing,1
2868,21,Female,Sneakers,Footwear,55.0,Colorado,L,White,Summer,4.9,No,Next Day Air,No,No,33,Cash,Fortnightly,52.7891156462585,68.35204081632654,61.031480282680896,0.0,Silver,Satisfied,Footwear,1
2869,45,Female,Backpack,Accessories,49.0,Colorado,M,Black,Winter,2.6,No,Next Day Air,No,No,42,PayPal,Every 3 Months,40.136054421768705,41.3078231292517,40.20191262394091,0.0,Silver,At Risk,Accessories,1
2870,57,Female,Socks,Clothing,58.0,Georgia,M,White,Summer,4.2,No,Standard,No,No,16,Bank Transfer,Weekly,52.24489795918367,48.704081632653065,50.222735355747815,0.0,Silver,Satisfied,Clothing,1
2871,47,Female,Jewelry,Accessories,34.0,North Dakota,M,Blue,Winter,4.8,No,Free Shipping,No,No,49,Debit Card,Every 3 Months,45.85034013605442,69.15306122448979,57.99165676156824,0.0,Bronze,Satisfied,Accessories,1
2872,46,Female,Shorts,Clothing,43.0,Idaho,S,Black,Summer,2.7,No,2-Day Shipping,No,No,40,Venmo,Bi-Weekly,51.83673469387755,38.78061224489795,44.6969821618887,0.0,Bronze,At Risk,Clothing,1
2873,63,Female,Jewelry,Accessories,48.0,Connecticut,L,Olive,Fall,2.6,No,Next Day Air,No,No,5,Cash,Annually,3.265306122448979,15.721088435374153,8.045107687932259,0.0,Bronze,At Risk,Accessories,1
2874,44,Female,Sweater,Clothing,40.0,Montana,M,Teal,Spring,2.6,No,Free Shipping,No,No,8,Bank Transfer,Monthly,39.04761904761905,14.428571428571427,25.243124409897476,0.0,Bronze,At Risk,Clothing,1
2875,36,Female,Shirt,Clothing,29.0,Colorado,L,Silver,Summer,3.1,No,Standard,No,No,2,Debit Card,Annually,0.8163265306122448,12.430272108843546,5.055847631356871,0.0,Bronze,Neutral,Clothing,1
2876,24,Female,Pants,Clothing,81.0,Kentucky,M,Pink,Fall,2.6,No,Free Shipping,No,No,14,Debit Card,Weekly,50.61224489795918,35.593537414965986,42.375600587716974,0.0,Gold,At Risk,Clothing,1
2877,65,Female,Hoodie,Clothing,84.0,New Mexico,M,Charcoal,Spring,3.4,No,2-Day Shipping,No,No,5,Bank Transfer,Fortnightly,29.931972789115648,41.38775510204081,35.14273702841587,0.0,Gold,Neutral,Clothing,1
2878,32,Female,Socks,Clothing,46.0,New Jersey,M,Silver,Summer,3.6,No,Standard,No,No,34,Venmo,Monthly,60.27210884353742,47.94897959183674,53.83140126524681,0.0,Silver,Neutral,Clothing,1
2879,63,Female,Dress,Clothing,86.0,California,L,Turquoise,Summer,4.3,No,Next Day Air,No,No,13,Bank Transfer,Annually,9.795918367346939,59.66326530612245,34.875340939505875,0.0,Gold,Satisfied,Clothing,1
2880,62,Female,Blouse,Clothing,57.0,North Dakota,XL,Turquoise,Winter,4.9,No,Free Shipping,No,No,31,Venmo,Annually,24.489795918367342,67.82482993197279,46.599092366640384,0.0,Silver,Satisfied,Clothing,1
2881,19,Female,Skirt,Clothing,61.0,Florida,L,Beige,Winter,4.8,No,Store Pickup,No,No,43,PayPal,Quarterly,47.61904761904762,76.32142857142856,62.720199985581296,0.0,Silver,Satisfied,Clothing,1
2882,38,Female,Backpack,Accessories,90.0,Texas,M,Cyan,Winter,4.2,No,Free Shipping,No,No,6,Bank Transfer,Annually,4.081632653061225,55.234693877551024,29.643282444765656,0.0,Gold,Satisfied,Accessories,1
2883,59,Female,Blouse,Clothing,51.0,Oklahoma,L,Gold,Winter,2.6,No,Store Pickup,No,No,23,Credit Card,Bi-Weekly,37.95918367346939,29.215986394557824,32.62897257109801,0.0,Silver,At Risk,Clothing,1
2884,22,Female,Socks,Clothing,48.0,Rhode Island,XL,Silver,Spring,3.2,No,Standard,No,No,10,PayPal,Weekly,47.3469387755102,27.122448979591844,36.20014614750922,0.0,Silver,Neutral,Clothing,1
2885,55,Female,Boots,Footwear,50.0,Arkansas,M,Purple,Summer,3.4,No,2-Day Shipping,No,No,47,Credit Card,Every 3 Months,44.21768707482993,55.792517006802726,50.01045417528592,0.0,Silver,Neutral,Footwear,1
2886,29,Female,Backpack,Accessories,82.0,Nevada,M,Yellow,Summer,3.5,No,Next Day Air,No,No,14,Credit Card,Bi-Weekly,30.612244897959183,48.01020408163266,39.03430222753968,0.0,Gold,Neutral,Accessories,1
2887,42,Female,Hat,Accessories,33.0,Utah,L,Blue,Spring,4.2,No,Free Shipping,No,No,29,PayPal,Weekly,62.857142857142854,47.13095238095239,54.685233778315144,0.0,Bronze,Satisfied,Accessories,1
2888,23,Female,Sandals,Footwear,28.0,Kentucky,L,Blue,Winter,2.8,No,Express,No,No,12,Cash,Bi-Weekly,28.9795918367347,14.816326530612242,20.417052726641245,0.0,Bronze,At Risk,Footwear,1
2889,70,Female,Hoodie,Clothing,42.0,Wisconsin,L,Green,Spring,5.0,No,2-Day Shipping,No,No,25,Debit Card,Quarterly,32.925170068027214,58.826530612244895,45.99125001039213,0.0,Bronze,Satisfied,Clothing,1
2890,64,Female,Sunglasses,Accessories,43.0,Minnesota,M,Charcoal,Fall,3.3,No,Store Pickup,No,No,21,Venmo,Annually,16.3265306122449,33.855442176870746,24.300652898921086,0.0,Bronze,Neutral,Accessories,1
2891,39,Female,Jeans,Clothing,55.0,North Dakota,M,Violet,Winter,3.7,No,Free Shipping,No,No,23,Credit Card,Monthly,51.292517006802726,45.54931972789116,48.05473669686031,0.0,Silver,Neutral,Clothing,1
2892,47,Female,T-shirt,Clothing,73.0,Ohio,XL,Black,Winter,2.5,No,Free Shipping,No,No,10,PayPal,Monthly,40.68027210884354,28.20578231292517,33.44777335993223,0.0,Gold,At Risk,Clothing,1
2893,22,Female,Dress,Clothing,39.0,Nevada,M,Teal,Spring,3.2,No,Standard,No,No,47,Credit Card,Monthly,70.8843537414966,48.54251700680272,59.45582077932681,0.0,Silver,Neutral,Clothing,1
2894,69,Female,Belt,Accessories,20.0,Kentucky,S,Orange,Spring,3.1,No,Free Shipping,No,No,44,Debit Card,Every 3 Months,41.76870748299319,37.25170068027211,38.843057205371245,0.0,Bronze,Neutral,Accessories,1
2895,35,Female,Jewelry,Accessories,32.0,Kentucky,S,Brown,Spring,3.5,No,Standard,No,No,41,Venmo,Annually,32.6530612244898,45.54421768707483,38.73227272778034,0.0,Bronze,Neutral,Accessories,1
2896,56,Female,Hoodie,Clothing,86.0,Montana,L,Green,Summer,4.6,No,Standard,No,No,29,Bank Transfer,Monthly,56.19047619047619,74.54761904761904,66.05467117989234,0.0,Platinum,Satisfied,Clothing,1
2897,30,Female,Blouse,Clothing,91.0,Delaware,M,Silver,Summer,3.3,No,Free Shipping,No,No,2,Venmo,Every 3 Months,7.482993197278912,40.93027210884353,23.672912245357065,0.0,Gold,Neutral,Clothing,1
2898,43,Female,Jacket,Outerwear,59.0,Montana,L,Violet,Fall,2.5,No,Free Shipping,No,No,2,Cash,Fortnightly,27.48299319727891,16.93027210884354,20.80240169321655,0.0,Silver,At Risk,Outerwear,1
2899,23,Female,Sneakers,Footwear,33.0,New Jersey,XL,Peach,Summer,4.6,No,Express,No,No,29,Credit Card,Annually,22.857142857142858,52.46428571428571,37.54534723434637,0.0,Bronze,Satisfied,Footwear,1
2900,50,Female,Boots,Footwear,64.0,Nebraska,M,Gold,Spring,4.2,No,2-Day Shipping,No,No,22,Bank Transfer,Fortnightly,43.80952380952381,55.285714285714285,49.53458880223194,0.0,Silver,Satisfied,Footwear,1
2901,41,Female,Blouse,Clothing,67.0,Maryland,XL,Violet,Winter,4.0,No,Standard,No,No,23,Cash,Bi-Weekly,37.95918367346939,54.54931972789115,46.214511487246334,0.0,Silver,Satisfied,Clothing,1
2902,41,Female,Blouse,Clothing,43.0,Alabama,L,Olive,Winter,2.6,No,Free Shipping,No,No,46,Credit Card,Quarterly,50.068027210884345,41.52891156462585,45.286462395183705,0.0,Bronze,At Risk,Clothing,1
2903,27,Female,Boots,Footwear,32.0,North Carolina,S,Orange,Spring,4.6,No,Standard,No,No,19,PayPal,Bi-Weekly,34.69387755102041,45.24489795918366,39.59216431953369,0.0,Bronze,Satisfied,Footwear,1
2904,38,Female,Scarf,Accessories,39.0,Delaware,S,Teal,Spring,3.5,No,2-Day Shipping,No,No,24,Credit Card,Every 3 Months,25.442176870748302,36.89625850340136,30.48917847057835,0.0,Bronze,Neutral,Accessories,1
2905,41,Female,Sandals,Footwear,41.0,Iowa,M,Gray,Spring,4.0,No,2-Day Shipping,No,No,43,Venmo,Monthly,67.61904761904762,57.32142857142857,62.53104579847004,0.0,Silver,Satisfied,Footwear,1
2906,58,Female,Sunglasses,Accessories,53.0,New York,L,Black,Winter,4.8,No,Standard,No,No,14,Debit Card,Fortnightly,37.27891156462585,53.26020408163266,45.18305974415375,0.0,Silver,Satisfied,Accessories,1
2907,58,Female,Coat,Outerwear,27.0,Virginia,M,Indigo,Spring,3.9,No,Standard,No,No,7,Venmo,Annually,4.8979591836734695,25.664965986394563,14.194050091444563,0.0,Bronze,Neutral,Outerwear,1
2908,19,Female,Sunglasses,Accessories,82.0,Maryland,XL,Lavender,Summer,3.7,No,Next Day Air,No,No,50,PayPal,Bi-Weekly,60.00000000000001,75.16666666666667,68.29141053937215,0.0,Platinum,Neutral,Accessories,1
2909,43,Female,Blouse,Clothing,87.0,Texas,M,Beige,Winter,3.1,No,Store Pickup,No,No,15,Debit Card,Every 3 Months,18.09523809523809,45.4404761904762,31.39772757871001,0.0,Gold,Neutral,Clothing,1
2910,27,Female,Backpack,Accessories,78.0,Louisiana,M,Indigo,Winter,3.0,No,Next Day Air,No,No,40,Credit Card,Every 3 Months,38.50340136054422,57.3639455782313,47.996023318580846,0.0,Gold,Neutral,Accessories,1
2911,32,Female,Belt,Accessories,32.0,Mississippi,M,Blue,Summer,2.9,No,Store Pickup,No,No,41,Credit Card,Monthly,65.98639455782313,37.54421768707482,51.108769210400176,0.0,Bronze,At Risk,Accessories,1
2912,28,Female,Socks,Clothing,38.0,Ohio,XL,Orange,Fall,2.9,No,Next Day Air,No,No,34,Venmo,Quarterly,40.27210884353742,35.28231292517006,37.03863180717264,0.0,Bronze,At Risk,Clothing,1
2913,48,Female,Shoes,Footwear,37.0,Oregon,M,Yellow,Winter,4.0,No,Standard,No,No,27,Cash,Bi-Weekly,41.224489795918366,44.77040816326531,42.60301519509724,0.0,Bronze,Satisfied,Footwear,1
2914,43,Female,Coat,Outerwear,83.0,Wyoming,L,Cyan,Winter,3.5,No,Express,No,No,12,Cash,Every 3 Months,15.646258503401361,47.06632653061225,31.045134614413406,0.0,Gold,Neutral,Outerwear,1
2915,45,Female,Sweater,Clothing,72.0,Pennsylvania,M,Yellow,Fall,3.8,No,Express,No,No,1,Debit Card,Bi-Weekly,20.0,39.0,28.896266165660396,0.0,Gold,Neutral,Clothing,1
2916,26,Female,Shirt,Clothing,30.0,Oregon,M,Cyan,Fall,4.5,No,Express,No,No,39,Debit Card,Bi-Weekly,51.020408163265294,56.68367346938775,53.88971633014148,0.0,Bronze,Satisfied,Clothing,1
2917,62,Female,Shorts,Clothing,66.0,Oklahoma,M,Green,Winter,2.7,No,Express,No,No,13,Credit Card,Bi-Weekly,29.795918367346943,29.99659863945578,28.965959840332168,0.0,Gold,At Risk,Clothing,1
2918,58,Female,Shirt,Clothing,45.0,Colorado,XL,White,Winter,2.9,No,Store Pickup,No,No,50,Venmo,Annually,40.0,49.08333333333333,44.30366816846943,0.0,Silver,At Risk,Clothing,1
2919,19,Female,Sunglasses,Accessories,73.0,New York,S,Black,Fall,4.9,No,Free Shipping,No,No,36,Cash,Weekly,68.57142857142857,77.89285714285714,74.03910246220956,0.0,Platinum,Satisfied,Accessories,1
2920,64,Female,Shoes,Footwear,67.0,Minnesota,L,Charcoal,Winter,3.8,No,Standard,No,No,31,Debit Card,Monthly,57.82312925170068,57.324829931972786,57.634910666745576,0.0,Silver,Neutral,Footwear,1
2921,33,Female,Sunglasses,Accessories,72.0,Texas,XL,Brown,Spring,4.9,No,Free Shipping,No,No,3,Debit Card,Bi-Weekly,21.63265306122449,55.02721088435375,38.30752547995832,0.0,Gold,Satisfied,Accessories,1
2922,20,Female,Handbag,Accessories,24.0,Wisconsin,M,Cyan,Fall,4.6,No,Standard,No,No,11,Cash,Fortnightly,34.82993197278911,36.469387755102034,34.95413750199931,0.0,Bronze,Satisfied,Accessories,1
2923,45,Female,Sunglasses,Accessories,68.0,Kentucky,L,Beige,Winter,3.5,No,Express,No,No,16,PayPal,Quarterly,25.578231292517007,43.53741496598639,34.118667111884236,0.0,Gold,Neutral,Accessories,1
2924,28,Female,Shirt,Clothing,70.0,Pennsylvania,M,Magenta,Spring,4.2,No,2-Day Shipping,No,No,12,Cash,Quarterly,22.31292517006803,50.982993197278915,36.478863767019675,0.0,Gold,Satisfied,Clothing,1
2925,47,Female,Shirt,Clothing,64.0,Rhode Island,L,Indigo,Winter,3.7,No,Free Shipping,No,No,37,Debit Card,Every 3 Months,36.05442176870748,58.82312925170068,47.55405180878326,0.0,Silver,Neutral,Clothing,1
2926,54,Female,Sweater,Clothing,91.0,Illinois,M,Maroon,Spring,2.8,No,Store Pickup,No,No,43,Credit Card,Every 3 Months,40.95238095238095,62.15476190476189,51.789690284665,0.0,Platinum,At Risk,Clothing,1
2927,64,Female,Handbag,Accessories,82.0,Maryland,M,Gray,Winter,4.8,No,2-Day Shipping,No,No,9,Cash,Weekly,46.53061224489796,61.9421768707483,54.46480268411105,0.0,Platinum,Satisfied,Accessories,1
2928,45,Female,Shirt,Clothing,24.0,Missouri,M,Black,Summer,2.7,No,Express,No,No,15,Venmo,Bi-Weekly,31.428571428571427,13.857142857142858,21.127159872941753,0.0,Bronze,At Risk,Clothing,1
2929,40,Female,Jewelry,Accessories,80.0,Alabama,L,Yellow,Spring,3.6,No,Store Pickup,No,No,17,Credit Card,Weekly,53.06122448979591,50.551020408163275,51.62135882936067,0.0,Gold,Neutral,Accessories,1
2930,31,Female,Socks,Clothing,53.0,Maine,XL,White,Winter,4.5,No,Next Day Air,No,No,42,Venmo,Fortnightly,60.136054421768705,68.3078231292517,64.681236995099,0.0,Silver,Satisfied,Clothing,1
2931,38,Female,T-shirt,Clothing,50.0,Mississippi,M,Orange,Spring,4.0,No,Free Shipping,No,No,14,Venmo,Monthly,43.94557823129252,41.343537414965986,42.12582707416732,0.0,Silver,Satisfied,Clothing,1
2932,36,Female,Jewelry,Accessories,31.0,Alabama,M,Magenta,Fall,4.5,No,2-Day Shipping,No,No,49,Credit Card,Bi-Weekly,59.183673469387756,63.90306122448979,61.84289924495416,0.0,Bronze,Satisfied,Accessories,1
2933,65,Female,Backpack,Accessories,88.0,Alaska,L,Black,Spring,3.9,No,Express,No,No,3,PayPal,Quarterly,14.965986394557826,48.36054421768707,31.399050326585947,0.0,Gold,Neutral,Accessories,1
2934,27,Female,Hat,Accessories,52.0,Illinois,M,Brown,Summer,3.8,No,Standard,No,No,28,Venmo,Monthly,55.374149659863946,49.03401360544217,51.964294245140906,0.0,Silver,Neutral,Accessories,1
2935,38,Female,Gloves,Accessories,22.0,Idaho,M,Orange,Fall,4.7,No,Next Day Air,No,No,41,Bank Transfer,Quarterly,45.98639455782313,57.377551020408156,51.74481612501629,0.0,Bronze,Satisfied,Accessories,1
2936,58,Female,Sneakers,Footwear,27.0,North Carolina,XL,Gray,Spring,4.6,No,Standard,No,No,11,Venmo,Weekly,48.16326530612244,37.71938775510203,42.29114325992329,0.0,Bronze,Satisfied,Footwear,1
2937,31,Female,Skirt,Clothing,34.0,Washington,M,White,Spring,3.6,No,Express,No,No,46,PayPal,Weekly,76.73469387755101,51.11224489795918,63.759062094823136,0.0,Bronze,Neutral,Clothing,1
2938,28,Female,Handbag,Accessories,39.0,West Virginia,M,White,Spring,4.3,No,2-Day Shipping,No,No,15,Credit Card,Weekly,51.42857142857142,41.44047619047619,45.91930915335325,0.0,Bronze,Satisfied,Accessories,1
2939,28,Female,Sunglasses,Accessories,53.0,Maine,M,Violet,Fall,3.0,No,Standard,No,No,15,Cash,Monthly,44.761904761904766,29.940476190476197,36.41885618045259,0.0,Silver,Neutral,Accessories,1
2940,32,Female,Sweater,Clothing,46.0,Kentucky,M,Beige,Winter,4.3,No,Express,No,No,34,Venmo,Weekly,66.93877551020408,57.28231292517007,62.16993314663479,0.0,Silver,Satisfied,Clothing,1
2941,61,Female,Handbag,Accessories,85.0,Massachusetts,L,Beige,Summer,4.8,No,Next Day Air,No,No,13,Cash,Monthly,43.12925170068028,65.91326530612245,54.89370306245913,0.0,Platinum,Satisfied,Accessories,1
2942,38,Female,Skirt,Clothing,86.0,Pennsylvania,L,Purple,Spring,3.7,No,Free Shipping,No,No,27,PayPal,Monthly,54.5578231292517,61.18707482993197,58.07346859361002,0.0,Platinum,Neutral,Clothing,1
2943,54,Female,Socks,Clothing,63.0,Hawaii,M,Brown,Summer,2.6,No,Free Shipping,No,No,37,Bank Transfer,Weekly,69.3877551020408,43.73979591836735,56.13196010761161,0.0,Silver,At Risk,Clothing,1
2944,29,Female,Shirt,Clothing,44.0,Virginia,M,Orange,Spring,3.4,No,Standard,No,No,37,Credit Card,Monthly,62.72108843537415,46.48979591836735,54.27337277504438,0.0,Silver,Neutral,Clothing,1
2945,50,Female,Sneakers,Footwear,95.0,New York,XL,Cyan,Summer,3.9,No,Free Shipping,No,No,4,Venmo,Every 3 Months,9.115646258503402,51.95748299319728,30.40281519462572,0.0,Gold,Neutral,Footwear,1
2946,32,Female,Belt,Accessories,49.0,Delaware,M,Charcoal,Summer,4.8,No,Free Shipping,No,No,1,Credit Card,Every 3 Months,6.666666666666667,42.75,24.240616772765684,0.0,Bronze,Satisfied,Accessories,1
2947,38,Female,Pants,Clothing,77.0,Hawaii,L,Purple,Spring,2.8,No,Free Shipping,No,No,29,Bank Transfer,Quarterly,36.1904761904762,46.797619047619044,41.17314335397986,0.0,Gold,At Risk,Clothing,1
2948,52,Female,Jewelry,Accessories,63.0,Nebraska,L,Peach,Spring,4.4,No,Standard,No,No,50,Venmo,Annually,40.0,76.58333333333334,59.051128176130455,0.0,Silver,Satisfied,Accessories,1
2949,61,Female,Pants,Clothing,83.0,Vermont,M,Violet,Winter,3.1,No,Standard,No,No,38,Debit Card,Bi-Weekly,50.204081632653065,59.420068027210895,54.949002857805475,0.0,Platinum,Neutral,Clothing,1
2950,25,Female,Jewelry,Accessories,93.0,Iowa,M,Peach,Spring,3.8,No,Store Pickup,No,No,15,PayPal,Annually,11.428571428571427,57.273809523809526,34.410270975945956,0.0,Gold,Neutral,Accessories,1
2951,22,Female,Jeans,Clothing,91.0,Iowa,S,Maroon,Winter,4.1,No,2-Day Shipping,No,No,44,Debit Card,Every 3 Months,41.76870748299319,80.16836734693877,61.85803267187252,0.0,Platinum,Satisfied,Clothing,1
2952,47,Female,Scarf,Accessories,99.0,Arkansas,L,Maroon,Fall,4.6,No,Free Shipping,No,No,14,Cash,Weekly,50.61224489795918,69.76020408163264,60.698202415417015,0.0,Platinum,Satisfied,Accessories,1
2953,50,Female,Belt,Accessories,24.0,Alabama,M,Peach,Spring,4.9,No,Next Day Air,No,No,5,Debit Card,Monthly,36.59863945578232,36.38775510204083,35.79471399671994,0.0,Bronze,Satisfied,Accessories,1
2954,45,Female,Dress,Clothing,82.0,Maryland,M,Silver,Summer,4.8,No,Next Day Air,No,No,11,Credit Card,Annually,8.16326530612245,63.302721088435376,36.0107499943231,0.0,Gold,Satisfied,Clothing,1
2955,33,Female,T-shirt,Clothing,28.0,South Dakota,M,Indigo,Winter,3.9,No,Express,No,No,15,Credit Card,Annually,11.428571428571427,31.523809523809522,20.60128569604519,0.0,Bronze,Neutral,Clothing,1
2956,42,Female,Boots,Footwear,67.0,Vermont,M,Silver,Winter,2.6,No,Free Shipping,No,No,46,Credit Card,Annually,36.73469387755102,51.528911564625844,43.98250845857558,0.0,Silver,At Risk,Footwear,1
2957,52,Female,Dress,Clothing,88.0,Montana,M,Olive,Fall,3.7,No,Standard,No,No,30,Venmo,Monthly,57.006802721088434,64.06122448979592,60.83928228643298,0.0,Platinum,Neutral,Clothing,1
2958,69,Female,Jewelry,Accessories,70.0,South Dakota,S,Gray,Fall,4.7,No,Standard,No,No,2,Cash,Annually,0.8163265306122448,50.84693877551021,25.6576023693318,0.0,Gold,Satisfied,Accessories,1
2959,55,Female,Skirt,Clothing,100.0,Ohio,M,Black,Summer,4.5,No,Standard,No,No,28,PayPal,Monthly,55.374149659863946,78.3673469387755,67.69491825331266,0.0,Platinum,Satisfied,Clothing,1
2960,38,Female,Handbag,Accessories,28.0,Texas,L,Maroon,Summer,4.7,No,Free Shipping,No,No,9,PayPal,Quarterly,19.863945578231295,38.10884353741496,28.350337344138165,0.0,Bronze,Satisfied,Accessories,1
2961,57,Female,Coat,Outerwear,48.0,Indiana,S,Olive,Spring,3.6,No,Standard,No,No,47,Credit Card,Weekly,77.55102040816327,57.625850340136054,67.66028484246334,0.0,Silver,Neutral,Outerwear,1
2962,33,Female,Hoodie,Clothing,43.0,New Hampshire,S,Gold,Fall,2.8,No,Free Shipping,No,No,21,Debit Card,Bi-Weekly,36.3265306122449,27.188775510204078,30.72551107888205,0.0,Bronze,At Risk,Clothing,1
2963,57,Female,Pants,Clothing,40.0,California,L,Pink,Fall,4.0,No,Express,No,No,42,Credit Card,Every 3 Months,40.136054421768705,56.224489795918366,48.20129244627825,0.0,Bronze,Satisfied,Clothing,1
2964,52,Female,Boots,Footwear,97.0,Maine,M,Brown,Spring,3.6,No,Free Shipping,No,No,28,Credit Card,Weekly,62.0408163265306,65.11734693877551,63.92265721931841,0.0,Platinum,Neutral,Footwear,1
2965,44,Female,Coat,Outerwear,25.0,Ohio,S,White,Fall,3.8,No,2-Day Shipping,No,No,13,Venmo,Fortnightly,36.46258503401361,27.57993197278911,31.00330426390135,0.0,Bronze,Neutral,Outerwear,1
2966,48,Female,Scarf,Accessories,45.0,Delaware,M,Blue,Summer,4.4,No,Standard,No,No,25,PayPal,Fortnightly,46.25850340136054,52.07653061224491,49.038085584269275,0.0,Silver,Satisfied,Accessories,1
2967,52,Female,Boots,Footwear,49.0,Oklahoma,L,Orange,Fall,2.8,No,Store Pickup,No,No,38,Debit Card,Every 3 Months,36.87074829931973,41.25340136054421,38.54007473153243,0.0,Silver,At Risk,Footwear,1
2968,34,Female,Sneakers,Footwear,36.0,Indiana,L,Silver,Summer,3.4,No,Free Shipping,No,No,40,Venmo,Annually,31.83673469387755,45.197278911564624,38.13805616367627,0.0,Bronze,Neutral,Footwear,1
2969,26,Female,Sweater,Clothing,48.0,South Carolina,S,Gray,Fall,4.9,No,Express,No,No,25,Cash,Every 3 Months,26.258503401360546,59.993197278911566,43.28356649556562,0.0,Silver,Satisfied,Clothing,1
2970,36,Female,Belt,Accessories,62.0,Vermont,S,Blue,Fall,4.3,No,Next Day Air,No,No,20,Cash,Every 3 Months,22.176870748299315,54.42517006802721,38.25677712852281,0.0,Silver,Satisfied,Accessories,1
2971,24,Female,Jewelry,Accessories,74.0,Kansas,M,White,Winter,3.4,No,Free Shipping,No,No,44,Credit Card,Bi-Weekly,55.10204081632652,63.75170068027211,59.720912606693076,0.0,Platinum,Neutral,Accessories,1
2972,30,Female,Handbag,Accessories,100.0,Utah,L,Yellow,Fall,3.9,No,Next Day Air,No,No,9,PayPal,Every 3 Months,13.197278911564625,57.4421768707483,35.38491528891804,0.0,Gold,Neutral,Accessories,1
2973,31,Female,Jacket,Outerwear,39.0,New York,S,Indigo,Fall,4.2,No,Free Shipping,No,No,11,Venmo,Every 3 Months,14.829931972789115,37.38605442176871,25.445719502254686,0.0,Bronze,Satisfied,Outerwear,1
2974,25,Female,Boots,Footwear,65.0,Indiana,M,Blue,Summer,2.7,No,Store Pickup,No,No,3,Bank Transfer,Fortnightly,28.29931972789116,22.777210884353746,24.346110258852825,0.0,Gold,At Risk,Footwear,1
2975,57,Female,Sneakers,Footwear,99.0,Tennessee,XL,Peach,Summer,4.1,No,Store Pickup,No,No,34,Credit Card,Weekly,66.93877551020408,76.69897959183672,72.58253369749846,0.0,Platinum,Satisfied,Footwear,1
2976,61,Female,Scarf,Accessories,68.0,Georgia,XL,Lavender,Winter,4.5,No,2-Day Shipping,No,No,48,Cash,Every 3 Months,45.034013605442176,78.63945578231292,62.67077438202173,0.0,Silver,Satisfied,Accessories,1
2977,30,Female,Coat,Outerwear,97.0,Nebraska,M,Silver,Summer,2.8,No,Express,No,No,28,Cash,Fortnightly,48.707482993197274,54.45068027210883,51.53576364058928,0.0,Platinum,At Risk,Outerwear,1
2978,38,Female,Shorts,Clothing,47.0,Washington,L,Gold,Winter,3.4,No,Standard,No,No,20,Venmo,Annually,15.51020408163265,36.17517006802721,25.13649306283262,0.0,Bronze,Neutral,Clothing,1
2979,53,Female,Shorts,Clothing,56.0,Idaho,S,Cyan,Spring,3.9,No,Free Shipping,No,No,49,Bank Transfer,Fortnightly,65.85034013605441,66.31972789115646,66.47222148805164,0.0,Silver,Neutral,Clothing,1
2980,31,Female,Jeans,Clothing,91.0,Louisiana,L,Olive,Fall,2.6,No,Next Day Air,No,No,14,PayPal,Weekly,50.61224489795918,39.76020408163265,44.61006422524137,0.0,Gold,At Risk,Clothing,1
2981,70,Female,Gloves,Accessories,93.0,New Jersey,L,Teal,Fall,4.4,No,2-Day Shipping,No,No,9,Bank Transfer,Monthly,39.863945578231295,61.19217687074831,50.729265896023335,0.0,Gold,Satisfied,Accessories,1
2982,21,Female,Pants,Clothing,36.0,Delaware,L,Pink,Winter,4.9,No,Standard,No,No,37,Venmo,Annually,29.387755102040813,63.15646258503402,46.544560658475305,0.0,Bronze,Satisfied,Clothing,1
2983,33,Female,Dress,Clothing,45.0,Wisconsin,M,Orange,Summer,3.6,No,Store Pickup,No,No,4,Credit Card,Weekly,42.44897959183673,27.12414965986395,33.752078581646984,0.0,Bronze,Neutral,Clothing,1
